NDB_No,Shrt_Desc,Protein,Lipid_Tot,Carbohydrt,Fiber_TD,Calcium,Iron,Magnesium,Phosphorus,Potassium,Sodium,Zinc,Copper,Manganese,Selenium,Vit_C,Thiamin,Riboflavin,Niacin,Panto_Acid,Vit_B6,Folate_Tot,Choline_Tot,Vit_B12,Vit_A,Vit_E,Vit_D,Vit_K,FA_Sat
8380,"CEREALS RTE,KELLOGG,KELLOGG'S,RAISIN BRAN CRUNCH",11.76785714,2.294871795,65.30769231,21.05263158,3.5,106.25,22,32.28571429,7.235294118,23.86666667,25.36363636,40.11111111,0,8.363636364,2.222222222,58.33333333,61.53846154,58.6875,0,71.53846154,47.25,3.4,116.25,31.44444444,2.933333333,12.66666667,1.25,2.051282051
8383,"CEREALS RTE,KELLOGG,KELLOGG'S SPL K RED BERRIES",11.25,1.653846154,66.99230769,22.36842105,2.4,326.25,14.75,23.71428571,6.735294118,41.26666667,11.72727273,27.33333333,0,23.63636364,75.55555556,140.8333333,146.9230769,141.25,0,173.0769231,113,2.6,283.3333333,55.44444444,102,22,1,1.538461538
8384,"CEREALS RTE,KELLOGG,KELLOGG'S MINI-WHEATS,UNFROSTED BITE SZE",20.71428571,2.564102564,62.30769231,36.31578947,3.5,368.75,27.5,67,13.61764706,0.133333333,24.54545455,0,0,0,0,56.66666667,59.23076923,56.875,0,70,91,0,112.5,0,4.466666667,0,0,2.564102564
8386,"CEREALS RTE,KASHI GOLEAN CRUNCH!",29.82142857,7.564102564,54.92307692,38.15789474,5.9,34.875,20.5,35.85714286,18.02941176,12.4,3.636363636,123.4444444,0,31.09090909,1.111111111,5.833333333,1.538461538,3.125,0,1.538461538,14.25,3.672727273,0,0.111111111,8.866666667,0,3.083333333,4.102564103
8387,"CEREALS RTE,KASHI HEART TO HEART,HONEY TSTD OAT",20.33928571,6.41025641,60.53076923,36.05263158,4.1,30,1.75,5.428571429,7.147058824,17.8,0.909090909,27.88888889,0,38.90909091,101.1111111,25.83333333,5.384615385,6.25,0,465.3846154,303,3.545454545,750,21,406.4666667,0,2,5.128205128
8388,"CEREALS RTE,KASHI 7 WHL GRAIN PUFFS",23.21428571,2.948717949,60.46153846,21.05263158,3.8,37.5,38.25,34.28571429,8.147058824,0.6,28.27272727,47.55555556,172.2608696,67.63636364,0,10,10.76923077,20,20.62,28.69230769,6.75,5.781818182,0,0,7.066666667,0,2.166666667,2.374358974
8389,"CEREALS RTE,KASHI 7 WHL GRAIN HONEY PUFFS",17.85714286,2.307692308,60.76923077,15.78947368,4.3,31.25,28.5,37.71428571,6.529411765,0.533333333,22.81818182,41.55555556,137,57.45454545,0,8.333333333,9.307692308,16.25,19.36,18.15384615,6.5,5.527272727,0,0,5.6,0,1.666666667,1.841025641
8390,"CEREALS RTE,KASHI GOOD FRIENDS",16.78571429,4.102564103,61,57.10526316,2.6,51.25,4.5,33.71428571,10.76470588,13.6,23.54545455,44.22222222,0,44.54545455,0,22,13.92307692,20.35625,0,24.38461538,11.75,4.490909091,0,0.666666667,15.93333333,0,2,2.564102564
8393,"CEREALS RTE,KASHI GOLEAN",44.44642857,2.820512821,51.68461538,52.89473684,11.9,76.125,25.25,43,24.85294118,11.8,15.45454545,161,121.2173913,31.09090909,0,19.16666667,7.692307692,10.625,0,10.76923077,26.75,6.4,0,0.555555556,2.533333333,0,1.333333333,2.051282051
8402,"CEREALS,QUAKER,QUICK OATS,DRY",24.46428571,8.807692308,52.44615385,24.73684211,4.7,58,67.5,65.42857143,10.52941176,0.2,29.09090909,41.11111111,186.9565217,52.54545455,0,45,9.230769231,5.125,14.2,7.692307692,8,0,0,0,2.8,0,1.666666667,5.692307692
8409,"CEREALS RTE,MALT-O-MEAL,FRSTD FLAKES",7.589285714,1.115384615,69.38461538,3.157894737,0.3,145,3,6.571428571,2.411764706,30.06666667,2.181818182,13.33333333,0,10,21.55555556,100.8333333,105.3846154,100.75,0,123.8461538,80.75,0.981818182,201.6666667,50.44444444,0.6,21.33333333,0.166666667,0.548717949
8410,"CEREALS,QUAKER,INST OATMEAL,CINNAMON-SPICE,DRY",18.55357143,6.538461538,57.32307692,21.57894737,22.9,103.875,24.75,50.42857143,8.911764706,27.73333333,23.63636364,38.33333333,121.3043478,5.272727273,0.111111111,59.75,62.53846154,57.5,18.8,66.30769231,47.75,5.272727273,0,48.88888889,3.333333333,0,1.583333333,4.143589744
8411,"CEREALS,QUAKER,INST OATMEAL,DINOSAUR EGGS,BROWN SUGAR,DRY",15.51785714,9.730769231,56.67692308,16.84210526,22,98.875,22.25,43.14285714,7.352941176,33.33333333,18.27272727,0,0,0,0,55,57.69230769,54.9375,0,67.69230769,44,0,0,0,2.866666667,0,0,12.41025641
8417,"CEREALS,QUAKER,INST OATMEAL,BANANA BREAD,DRY",16.01785714,6.217948718,58.23076923,17.63157895,27.7,125.875,23,45,8.441176471,46.66666667,18.81818182,0,0,0,1,81.66666667,76.92307692,70.6875,0,87.69230769,61.75,0,0,0,2.933333333,0,0,4.615384615
8435,"CEREALS RTE,UNCLE SAM CRL",28.53571429,14.87179487,50.6,53.42105263,9.5,50.375,51.5,53.42857143,13.11764706,13.73333333,35.18181818,83.55555556,156.9565217,160.5454545,2.666666667,56.58333333,9.769230769,30.01875,12.42,73.53846154,13.25,9,0,0,6,0,1.5,4.851282051
8436,"CEREALS,QUAKER,INST OATMEAL,RAISIN & SPICE,DRY",16.26785714,5.128205128,58.21538462,15.26315789,23.5,113.75,20.5,41.71428571,10.58823529,29.33333333,18,35.33333333,88.82608696,5.272727273,0.777777778,65.83333333,51.53846154,65.4375,16.6,85.38461538,53.25,4.654545455,0,54.88888889,2.666666667,0,1.916666667,3.102564103
8444,"CEREALS,QUAKER,INST GRITS,REDEYE GRVY COUNTRY HAM FLAVOR,DRY",17.55357143,2.025641026,58.35384615,12.10526316,44.1,525.375,8,11.28571429,5.058823529,120.3333333,4.363636364,0,0,0,0,70.83333333,56.92307692,56.0625,0,11.53846154,46.75,0,0,0,0.733333333,0,0,1.179487179
8449,"CEREALS,QUAKER,INST GRITS PRODUCT W/ AMERICAN CHS FLAVOR,DRY",15.71428571,5.987179487,57.06153846,11.31578947,41.8,379.75,6.75,10.85714286,3.941176471,101.2,3.818181818,0,0,0,0,63.33333333,53.07692308,50.875,0,12.30769231,43.25,0,13.75,0.111111111,0.733333333,0,0,5.538461538
8450,"CEREALS,QUAKER,INST GRITS,HAM 'N' CHS FLAVOR,DRY",19.16071429,6,54.67692308,11.05263158,40.9,477.5,8.75,13.57142857,6.176470588,128.6666667,5.272727273,0,0,0,0,66.66666667,52.30769231,51.6875,0,13.84615385,44.5,0,17.5,0.111111111,0.666666667,0,0,5.435897436
8451,"CEREALS,QUAKER,QUICK OATS W/ IRON,DRY",24.46428571,8.807692308,52.44615385,24.73684211,4.7,618.125,67.5,65.42857143,10.52941176,0.2,29.09090909,0,0,0,0,45,9.461538462,5.14375,0,7.692307692,12.25,0,0,0,4.4,0,0,4.923076923
8452,"CEREALS,QUAKER,WHL WHEAT NAT CRL,DRY",21.07142857,2.564102564,57.53846154,26.05263158,4.4,41.25,36.75,58,14.76470588,0.533333333,37.27272727,0,0,0,0,40,10.76923077,31.875,0,33.84615385,12.25,0,0,0,6.266666667,0,0,2.148717949
8453,"CEREALS RTE,KELLOGG,KELLOGG'S SPL K CHOCOLATEY STRAWBERRY",12.32142857,5,64.07692308,25,2.5,348.625,14.75,25.71428571,8.235294118,42.06666667,13.63636364,0,0,0,80,150,156.9230769,150.625,0,185.3846154,120.75,0,291.6666667,0,0,23.33333333,0,15.38461538
8459,"CEREALS RTE,KELLG'S,FRSTD MINI-WHTS,MPLE & BRWN SGR,BTE SZE",15.53571429,1.923076923,65.15384615,27.10526316,3,368.75,20.5,49.85714286,10.14705882,0.4,24.54545455,0,0,0,0,56.66666667,59.23076923,56.875,0,70,91,0,112.5,0.222222222,4.466666667,0,0,2.051282051
8462,"CEREALS RTE,KASHI,ORGANIC PROMISE AUTUMN WHEAT",21.42857143,1.794871795,60.76923077,29.47368421,2.9,38.75,20.25,32.14285714,10.05882353,0.266666667,13.63636364,45.88888889,0,122.3636364,0,30.33333333,8.384615385,32.5,0,21.92307692,9,5.4,0,0,6.4,0,1.5,1.538461538
8463,"CEREALS RTE,KASHI ORGANIC PROMISE,STRAWBERRY FIELDS",16.78571429,0.897435897,64.23076923,13.15789474,1.4,22.5,10.75,14,3.617647059,22.46666667,8.181818182,0,0,0,21.11111111,19.16666667,3.076923077,21.25,0,7.692307692,0,0,0,0,0,0,0,0.512820513
8469,"CEREALS RTE,KELLOGG'S,RED SUGAR FRSTD FLAKES CRL",9.982142857,0.512820513,67.15384615,26.57894737,0.5,187.5,7.25,10.28571429,3.705882353,35.2,6.272727273,27.11111111,5.043478261,16.18181818,22.22222222,104.1666667,108.4615385,104.375,53.4,127.6923077,83.25,1.218181818,208.3333333,53.44444444,0.533333333,22,0,0.512820513
8471,"CEREALS RTE,KELLOGG'S,SPL K PROT PLUS",55.71428571,3.333333333,46.61538462,21.84210526,7.9,316.25,23.75,51.28571429,11.5,40.06666667,30,0,0,0,73.33333333,136.6666667,143.0769231,136.875,0,168.4615385,109.5,0,275,0,147.4,0,0,2.564102564
8476,"CEREALS RTE,MALT-O-MEAL,HONEY BUZZERS",6.160714286,2.205128205,68.96923077,8.947368421,1.4,387.875,7,9.857142857,3.558823529,50.6,117.5454545,0,0,0,23,107.75,112.7692308,107.75625,0,132.6153846,172.5,0,215.4166667,0,0,22.66666667,0,3
8478,"CEREALS RTE,MALT-O-MEAL,GOLDEN PUFFS",10.30357143,1.141025641,69.01538462,6.842105263,1.1,99,11.5,31.71428571,6,13.6,66.36363636,32.88888889,37.04347826,49.45454545,30.66666667,145,166.6923077,157.29375,6.34,159,185.25,2.618181818,277.9166667,61.66666667,2.866666667,25.33333333,0.916666667,0.825641026
8481,"CEREALS RTE,MALT-O-MEAL,HONEY GRAHAM SQUARES",7.964285714,12.78205128,57.44615385,11.57894737,36.7,422.625,7.75,19.57142857,6.647058824,55.86666667,126.7272727,0,0,0,33.22222222,131.6666667,126.9230769,118.5625,0,157.6923077,166.75,0,240,0,2.066666667,25.33333333,1.083333333,7.692307692
8484,"CEREALS RTE,MALT-O-MEAL,RAISIN BRAN CRL",13.625,2.397435897,61.82307692,26.84210526,3.3,190.625,34,48.42857143,16.05882353,31.06666667,57.81818182,56.44444444,0,70.18181818,0,52.5,55.38461538,52.9375,0,65.38461538,84.75,4.381818182,105.4166667,28.11111111,1.2,16.66666667,0.25,2.174358974
8487,"CEREALS RTE,MALT-O-MEAL,BLUEBERRY MUFFIN TOPS CRL",8.75,14.71794872,61.46923077,12.36842105,33.8,428.625,9.5,25.14285714,5.264705882,30.8,133.4545455,0,0,0,27.77777778,125,123.0769231,122.75,0,150.7692308,166.75,0,208.3333333,55.55555556,6.466666667,21.33333333,1.333333333,8.512820513
8488,"CEREALS,MALT-O-MEAL,FARINA HOT WHEAT CRL,DRY",18.71428571,0.628205128,59.38461538,7.631578947,37.7,511.625,3.25,15.57142857,2.735294118,0.2,4.636363636,0,0,0,0,101.6666667,82.30769231,123.5625,0,153.8461538,0,0,0,0,0,0,0,0.358974359
8489,"CEREALS,MALT-O-MEAL,MAPLE & BROWN SUGAR HOT WHEAT CRL,DRY",15.75,0.602564103,61.93846154,4.736842105,31.8,391.125,3.75,17.85714286,3.823529412,0.333333333,4.545454545,0,0,0,1.111111111,87.5,71.53846154,107,0,133.8461538,222.25,0,0,0,0.2,0,0,0.461538462
8491,"CEREALS RTE,MOM'S BEST,HONEY NUT TOASTY O'S",15.35714286,5.782051282,61.41538462,16.57894737,38,37.75,23,45,7.088235294,45.53333333,0.090909091,0,0,0,0,25,7.692307692,8.3125,0,0.769230769,7.5,0,0.833333333,0,0,0,0,2.820512821
8493,"CEREALS RTE,MALT-O-MEAL,APPL ZINGS",8.053571429,3.474358974,67.15384615,6.052631579,30.3,340.875,6,8.714285714,2.823529412,30.26666667,101.9090909,0,0,0,20.22222222,94.16666667,98.46153846,94.625,0,116.1538462,151.5,0,189.5833333,0,0.2,20,0.083333333,3.743589744
8494,"CEREALS RTE,MALT-O-MEAL,CINN TOASTERS",5.928571429,15.46153846,60.25384615,13.15789474,33.3,375,6.75,35.71428571,4.617647059,31.53333333,113.6363636,14.77777778,0,46,22.22222222,104.1666667,108.4615385,104.1875,0,127.6923077,166.75,2.927272727,208.3333333,55.33333333,2.866666667,22,1.333333333,9.487179487
8495,"CEREALS RTE,MALT-O-MEAL,COCOA DYNO-BITES",7.410714286,4.397435897,67.63846154,2.894736842,1.7,77.625,7,9.857142857,5.323529412,35.6,54.18181818,18,0,15.81818182,0,108.3333333,113.8461538,107.6875,0,132.3076923,86.25,0.618181818,215.4166667,86.22222222,0.4,22.66666667,0,13.23076923
8500,"CEREALS RTE,MALT-O-MEAL,FRSTD MINI SPOONERS",16.23214286,2.487179487,62.93076923,28.68421053,2.9,368.125,25,39,9.617647059,1.2,62,40.44444444,0,94.54545455,0,56.66666667,58.46153846,56.8125,0,70,181.75,4.745454545,113.75,0,5.733333333,0,1.333333333,1.169230769
8501,"CEREALS RTE,MALT-O-MEAL,FRUITY DYNO-BITES",6.964285714,4.038461538,69.30769231,2.631578947,0.3,95.25,3.75,9.571428571,2.235294118,42,54.45454545,14.22222222,27.43478261,16.36363636,1.111111111,121.6666667,193.0769231,165.625,11.74,210.7692308,124,0.618181818,287.5,121.1111111,8.466666667,32.66666667,0.166666667,3.282051282
8504,"CEREALS RTE,RALSTON ENR WHEAT BRAN FLAKES",18.23214286,4.307692308,61.36153846,44.47368421,4.5,845.875,47.5,76.14285714,18.52941176,39.06666667,584.8181818,38.33333333,150.7391304,16.72727273,266.3333333,392.75,560.7692308,566.04375,596,523.0769231,344.75,5.672727273,862.0833333,59,536.4,57.33333333,2.25,2.220512821
8505,"CEREALS RTE,RALSTON CORN BISCUITS",10.41071429,1.346153846,65.99230769,6.842105263,37.8,479.625,3.75,5.428571429,5.882352941,51.13333333,155.7272727,8.111111111,9.695652174,4,20.55555556,126.6666667,130.5384615,136.45625,2.34,171.5384615,166.75,2,208.3333333,121.3333333,0.666666667,55.33333333,0,0.98974359
8506,"CEREALS RTE,RALSTON CORN FLAKES",10.53571429,1.166666667,67.7,7.105263158,0.2,242.5,1.75,4.714285714,3.147058824,38.06666667,1.818181818,8.333333333,4.130434783,4,72.22222222,373.5833333,133.8461538,131.45625,1.98,146.6923077,178.5,0.4,223.3333333,109,0.133333333,47.33333333,0,1.164102564
8507,"CEREALS RTE,RALSTON CRISPY HEXAGONS",10.60714286,1.217948718,66.75384615,3.947368421,0.8,349.125,4,9,6.588235294,34.46666667,67.54545455,14.55555556,28.39130435,4,23,150.8333333,157.8461538,150.8625,4.6,185.6923077,241.5,0,301.6666667,139.5555556,0.333333333,57.33333333,0,1.348717949
8508,"CEREALS RTE,USDA CMDTY CORN & RICE (INCLUDES ALL  BRANDS)",10.82142857,1.384615385,66.80769231,3.684210526,1,425.75,4.75,11,3.088235294,53,69.09090909,15.22222222,34.34782609,11.45454545,42.77777778,524,297.6923077,185.125,4.52,460.4615385,0,0,0,90.44444444,0.533333333,0,0,1.333333333
8509,"CEREALS RTE,USDA CMDTY RICE CRISPS (INCLUDES ALL  BRANDS)",11.51785714,1.628205128,66.18461538,1.842105263,0.5,131.625,6,13.71428571,3.176470588,56.66666667,10.81818182,17.55555556,45.95652174,24.72727273,51.11111111,171,193.6923077,163.85625,6.22,206.3846154,0,0,0,67.55555556,0.533333333,0,0,1.820512821
8510,MILK & CRL BAR,11.55357143,14.07692308,55.42307692,1.052631579,41,74.875,5.25,22.14285714,7.470588235,21.26666667,7.636363636,5.444444444,8.956521739,14,17.11111111,51.25,53.53846154,51.2125,9.9,63,24.5,5.636363636,83.33333333,20.88888889,2.8,11.33333333,2.083333333,46.73846154
8511,"CEREALS,MALT-O-MEAL,ORIGINAL,PLN,PREP W/ H2O,WO/ SALT",2.982142857,0.115384615,7.761538462,0.789473684,3.7,64.875,0.5,3.142857143,0.411764706,0,0.636363636,0,0,0,0,11.66666667,7.692307692,11.6875,0,11.53846154,0,0,0,0,0.066666667,0,0,0.051282051
8512,"CEREALS,MALT-O-MEAL,CHOC,PREP W/ H2O,WO/ SALT",2.446428571,0.128205128,7.092307692,1.052631579,4.9,69.875,1,2.285714286,0.941176471,0.066666667,1.818181818,0,0,0,0,12.5,11.53846154,16.5625,0,20.76923077,0,0,0,0,1.8,0,0,0.153846154
8513,"CEREALS RTE,GENERAL MILLS,CHOC LUCKY CHARMS",9.982142857,5.641025641,64.92307692,13.94736842,35.7,201.25,14.25,30.57142857,7.323529412,35.93333333,121.7272727,23.55555556,0,18,23.77777778,107.5,115.3846154,111.8125,0,136.9230769,89.25,2.290909091,225,56.11111111,3.8,24,1.25,3.076923077
8531,"CEREALS RTE,KELLOGG,SPL K,FRUIT & YOGURT",12.67857143,3.717948718,65.61538462,21.31578947,2.7,316.25,12.75,22.42857143,5.529411765,30.13333333,10.90909091,34.77777778,107.3478261,53.63636364,73.33333333,136.6666667,143.0769231,136.875,13.92,168.4615385,109.5,3.309090909,275,78,0,22,1,7.179487179
8537,"CEREALS RTE,KASHI 7 WHL GRAIN FLAKES",19.64285714,1.923076923,62.61538462,31.05263158,2.9,36.25,18.75,24.85714286,7.176470588,19.4,13.63636364,0,0,0,0,24.16666667,7.692307692,26.25,0,15.38461538,0.25,0,0,0,4.466666667,0,0,1.538461538
8538,"CEREALS RTE,KASHI,HEART TO HEART,OAT FLAKES & BLUEBRY CLSTRS",18.55357143,4.858974359,61.76923077,19.47368421,4.3,40,0.5,39.85714286,6.264705882,16.26666667,21.09090909,46.11111111,0,45.27272727,61.11111111,33.33333333,6.923076923,11.1875,0,280,181.75,4.2,453.75,12.66666667,243.3333333,0,1.583333333,4.102564103
8539,"CEREALS RTE,KASHI ORGANIC PROMISE,CINN HARVEST",19.64285714,1.794871795,60.76923077,28.15789474,2.5,35,0,0,9.294117647,0.266666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.025641026
8542,"CEREALS RTE,KELLOGG'S,FRSTD MINI-WHEATS BITE SIZE STRAWB DEL",15.53571429,2.051282051,65.07692308,26.84210526,2.6,368.75,20.25,49.42857143,10.05882353,0.2,24.54545455,33.33333333,0,0,0,56.66666667,59.23076923,56.875,0,70,91,0,112.5,0,4.466666667,0,0,2.051282051
8543,"CEREALS RTE,KELLOGG'S,SPL K VANILLA ALMOND",13.92857143,5.128205128,63.84615385,25.26315789,3.4,337.5,18.5,29.14285714,7.470588235,37.26666667,14.54545455,31,0,51.81818182,77.77777778,145.8333333,152.3076923,145.5625,0,178.4615385,116.75,3.163636364,291.6666667,83.22222222,10.93333333,22,0.583333333,2.051282051
8544,"CEREALS RTE,POST GREAT GRAINS CRANBERRY ALMOND CRUNCH",15.89285714,7.564102564,58.92307692,29.21052632,4,47.5,22.25,36.42857143,9.058823529,14.26666667,28.18181818,33.33333333,0,67.27272727,27.77777778,66.66666667,69.23076923,65,0,76.92307692,52,4.890909091,129.1666667,51.88888889,37.53333333,14,1.666666667,4.102564103
8546,RICE & WHEAT CRL BAR,16.23214286,11.65384615,55.94615385,4.736842105,3.1,32,11.5,19.42857143,4.205882353,33.33333333,16.18181818,20.55555556,61.17391304,45.27272727,0,56.83333333,59.46153846,56.81875,1.28,69.92307692,3.75,4.072727273,0,0,19.6,0,1,0
8549,"CEREALS RTE,QUAKER,QUAKER HONEY GRAHAM LIFE CRL",16.66071429,5.307692308,60.43076923,16.57894737,36.6,371.625,22.5,55.85714286,7.911764706,32.53333333,125.6363636,0,0,0,0,115.0833333,120.3846154,115.1,0,141.6923077,327.75,0,0,0,3.8,0,0,3.948717949
8550,"CEREALS RTE,QUAKER,CHRISTMAS CRUNCH",7.928571429,6.192307692,66.09230769,6.842105263,1.1,247.25,13.75,24,5.470588235,48.26666667,148.7272727,16.77777778,0,11.81818182,0.111111111,136.25,142,135.85,7.4,167.6153846,384.25,1.563636364,0,3,2.8,0,0.916666667,15.8
8553,"CEREALS RTE,GENERAL MILLS,CHEERIOS,YOGURT BURST,STRAWBERRY",11.91071429,6.705128205,62.88461538,17.63157895,33.3,187.5,20,28.57142857,5.882352941,37.8,113.6363636,25.22222222,0,32.36363636,22.22222222,104.1666667,109,104.16875,13.68,128.2307692,166.75,4.109090909,208.3333333,83.33333333,2.2,22,1.416666667,8.548717949
8554,"CEREALS RTE,POST SELECTS MAPLE PECAN CRUNCH",15.17857143,11.15384615,59.53846154,19.47368421,3.9,43.75,21.25,37,8.058823529,15.93333333,26.36363636,33.33333333,0,58.36363636,0.111111111,58.33333333,61.53846154,60,0,76.92307692,48,4.545454545,120.8333333,47.88888889,6.6,12.66666667,3.083333333,5.128205128
8560,"CEREALS RTE,KASHI GO LN CRUNCH!,HONEY ALMOND FLAX",29.98214286,12.69230769,51.46153846,39.47368421,7.5,35,26.25,38.57142857,18.23529412,17.86666667,5.454545455,67.88888889,148,31.81818182,1.111111111,5.833333333,5.384615385,5,26.22,2.307692308,10.75,8.618181818,0,0.111111111,17.86666667,0,1.416666667,5.128205128
8561,"CEREALS,KASHI GO LN HOT CRL,HEARTY HONEY & CINN,DRY",32.83928571,6.794871795,52.30769231,31.57894737,6.6,46.25,17,34.42857143,17.23529412,18.2,8.090909091,0,0,0,1.111111111,19.16666667,5.384615385,6.875,0,3.846153846,2.75,0,0,0,0,0,0,4.102564103
8562,"CEREALS,KASHI GO LN HOT CRL,CREAMY TRULY VANILLA,DRY",39.80357143,6.794871795,46.99230769,48.68421053,9.5,33.75,5.25,16.71428571,19.44117647,18.26666667,5.454545455,0,0,0,0,16.66666667,5.384615385,5,0,1.538461538,3.75,0,0,0,0,0,0,4.564102564
8567,"CEREALS RTE,KASHI 7 WHL GRAIN NUGGETS",21.07142857,3.58974359,62.30769231,30.78947368,4.1,300,21,38.71428571,0,29.86666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.076923077
8568,"CEREALS,KASHI HEART TO HEART,INST OATMEAL,APPL CINN,DRY",19.82142857,6.41025641,56.76923077,32.89473684,4.7,30,0,0,18.82352941,13.73333333,0,0,0,0,2.222222222,0,0,0,0,0,0,0,0,0,0,0,0,5.128205128
8569,"CEREALS,KASHI HEART TO HEART,INST OATMEAL,GLDN BRWN MPLE,DRY",20.33928571,6.525641026,56.60769231,33.42105263,2.5,22.375,0,0,15.5,14.66666667,0,0,0,0,1.111111111,0,0,0,0,0,0,0,0,0,0,0,0,5.641025641
8571,"CEREALS RTE,NATURE'S PATH,ORGANIC FLAX PLUS,PUMPKIN GRANOLA",20.05357143,23.5,50.84615385,22.10526316,5.1,50.5,10,46.14285714,8.558823529,4.933333333,3.636363636,8.888888889,5.217391304,2.181818182,0.333333333,10,0.769230769,1.25,2,2.307692308,3.75,0.672727273,0,0,5.933333333,0,21.83333333,14.35897436
8573,"CEREALS,CRM OF WHEAT,2 1/2 MINUTE COOK TIME,DRY",20.73214286,1.807692308,55.22307692,11.57894737,88.2,400.25,11.5,56.85714286,4.705882353,21.86666667,12.27272727,22.88888889,59.43478261,0,0,63.33333333,32.07692308,52.96875,12.4,6.923076923,0,0,0,0,2.466666667,0,0,1.297435897
8574,"CEREALS,CRM OF WHT,2 1/2 MIN CK,CKD W/H2O,STOVE-TOP,WO/SALT",2.571428571,0.256410256,9.030769231,1.842105263,10.4,51.125,1.75,6.714285714,0.676470588,2.266666667,2,4,8.173913043,0,0,7.75,5.153846154,5.01875,5.34,2.384615385,7.25,0,0,0,0.266666667,0,0,0.261538462
8575,"CEREALS,CRM OF WHT,2 1/2 MIN COOK TIME,CKD W/H2O,MW,WO/ SALT",3.357142857,0.474358974,7.769230769,1.842105263,13.1,62.25,2,8.142857143,0.764705882,3,2.363636364,5.777777778,9.826086957,0,0,7.25,3.461538462,4.46875,6.24,2.538461538,8,0,0,0,0.4,0,0,0.507692308
8576,"CEREALS,CRM OF WHEAT,1 MINUTE COOK TIME,DRY",21.01785714,1.884615385,55.86923077,11.57894737,80.1,371.875,11.25,23.85714286,4.441176471,0.466666667,12.27272727,23.44444444,58.56521739,0,0,61.66666667,28.84615385,37.96875,12.4,7.076923077,0,0,0,0,2.066666667,0,0,1.512820513
8577,"CEREALS,CRM OF WHEAT,1 MINUTE,CKD W/ H2O,STOVE-TOP,WO/ SALT",2.946428571,0.538461538,8.584615385,1.052631579,12.5,58.75,2,3.857142857,0.676470588,0.266666667,2.363636364,4.666666667,9.869565217,0,0,4.583333333,1.692307692,5.2625,3.84,2.538461538,6.5,0,0,0,0.2,0,0,0.543589744
8578,"CEREALS,CRM OF WHEAT,1 MINUTE,CKD W/ H2O,MICROWAVED,WO/ SALT",3.482142857,0.474358974,8.207692308,3.947368421,12.6,61,2,4,0.676470588,0.266666667,2.272727273,4.888888889,10.26086957,0,0,8.083333333,2.846153846,5.125,4.8,1.538461538,7.5,0,0,0,0.266666667,0,0,0.482051282
8579,"CEREALS RTE,GENERAL MILLS,25% LESS SUGAR CINN TOAST CRUNCH",9.089285714,12.67948718,60.14615385,29.47368421,71.4,161.125,14.25,51,4.911764706,37.66666667,97.18181818,17.11111111,0,12.54545455,19,91.66666667,92.30769231,89.375,0,109.2307692,71.5,2.254545455,179.1666667,47.33333333,11.6,19.33333333,6.5,5.128205128
8580,"INCAPARINA,DRY MIX (CORN & SOY FLOURS),UNPREP",38.83928571,7.153846154,46.56153846,26.05263158,60,275,55,75.71428571,30.29411765,0.266666667,209.0909091,67.77777778,69.56521739,26.36363636,0,160.8333333,46.92307692,168.75,22,53.07692308,0,0,62.5,196.6666667,2.4,0,0,0
8582,"CEREALS RTE,GENERAL MILLS,DORA THE EXPLORER",10,7.307692308,63.69230769,26.84210526,37,375,7.5,10.57142857,5.823529412,37.6,126.3636364,14,0,15.45454545,24.66666667,116.6666667,123.0769231,115.625,0,142.4615385,185.25,2.036363636,233.3333333,58,6.2,24.66666667,2.5,5.128205128
8583,"CEREALS RTE,GENERAL MILLS,FRUITY CHEERIOS",10.35714286,5.884615385,64.76153846,15.52631579,37,208.75,7.5,31.71428571,6.294117647,33.4,126.2727273,21.55555556,0,23.81818182,61.77777778,115.8333333,123.0769231,115.625,0,142.3076923,185.25,3.181818182,232.9166667,59.33333333,5.266666667,24.66666667,0.75,3.538461538
8584,"CEREALS RTE,KELLOGG'S SPL K CHOCOLATEY DELIGHT",11.60714286,9.358974359,62.46153846,27.89473684,1.8,326.25,15.25,25,8,38.8,12.72727273,42.22222222,137.8695652,57.45454545,75.55555556,140.8333333,147.6923077,141.25,15.54,173.8461538,113,5.181818182,283.3333333,80.55555556,3.533333333,21.33333333,1.5,32.30769231
8586,"CEREALS RTE,GENERAL MILLS,25% LESS SUGAR TRIX",9.642857143,5.128205128,65.76923077,11.31578947,35.7,241.125,7.25,30.57142857,5.205882353,33.13333333,121.7272727,13.55555556,0,19.09090909,19,107.5,115.3846154,111.8125,0,136.9230769,89.25,2.072727273,179.1666667,55.33333333,3.466666667,19.33333333,1.166666667,3.076923077
8587,"CEREALS RTE,KELLOGG,KELLOGG'S SPL K LOFAT GRANOLA",23.39285714,6.923076923,57.53846154,29.73684211,4,0,18.75,33.85714286,6.617647059,14.6,14.54545455,0,0,0,1.111111111,83.33333333,86.92307692,84.375,0,103.8461538,67.25,0,166.6666667,0,0,12.66666667,0,5.641025641
